client_ts,market_ticker,seq,price,delta,side,msg_type
1755012377445,KXMLBGAME-25AUG12PHICIN-CIN,19392,39,-300,no,delta
1755012377466,KXMLBGAME-25AUG12SDSF-SD,19393,33,-30000,yes,delta
1755012377466,KXMLBGAME-25AUG12WSHKC-WSH,19394,17,-10000,yes,delta
1755012377466,KXMLBGAME-25AUG12TBATH-ATH,19395,37,-30000,yes,delta
1755012377466,KXMLBGAME-25AUG12SDSF-SD,19396,28,-300,yes,delta
1755012377466,KXMLBGAME-25AUG12PHICIN-CIN,19397,38,-10000,no,delta
1755012377466,KXMLBGAME-25AUG12TBATH-ATH,19398,48,-10000,yes,delta
1755012377466,KXMLBGAME-25AUG12TBATH-ATH,19399,34,-2700,yes,delta
1755012377466,KXMLBGAME-25AUG12TBATH-ATH,19400,49,-3000,yes,delta
1755012377466,KXMLBGAME-25AUG12PHICIN-CIN,19401,40,-3000,yes,delta
1755012377466,KXMLBGAME-25AUG12SDSF-SD,19402,19,-10000,yes,delta
1755012377484,KXMLBGAME-25AUG12LADLAA-LAA,19403,57,-3200,no,delta
1755012377484,KXMLBGAME-25AUG12WSHKC-KC,19404,62,-3000,yes,delta
1755012377500,KXMLBGAME-25AUG12WSHKC-KC,19405,19,-300,yes,delta
1755012377500,KXMLBGAME-25AUG12WSHKC-KC,19406,60,-10000,yes,delta
1755012377565,KXMLBGAME-25AUG12LADLAA-LAA,19407,62,1400,no,delta
1755012377675,KXMLBGAME-25AUG12WSHKC-KC,19408,27,-30000,no,delta
1755012377684,KXMLBGAME-25AUG12WSHKC-KC,19409,23,-2700,no,delta
1755012377725,KXMLBGAME-25AUG12CHCTOR-CHC,19410,27,300,yes,delta
1755012377725,KXMLBGAME-25AUG12CHCTOR-CHC,19411,34,300,no,delta
1755012377725,KXMLBGAME-25AUG12CHCTOR-CHC,19412,51,3000,no,delta
1755012377735,KXMLBGAME-25AUG12CHCTOR-TOR,19413,33,10000,yes,delta
1755012377735,KXMLBGAME-25AUG12MIACLE-MIA,19414,38,2700,no,delta
1755012377735,KXMLBGAME-25AUG12MIACLE-MIA,19415,41,10000,yes,delta
1755012377744,KXMLBGAME-25AUG12LADLAA-LAA,19416,61,1800,no,delta
1755012377784,KXMLBGAME-25AUG12MIACLE-CLE,19417,21,10000,no,delta
1755012377784,KXMLBGAME-25AUG12MIACLE-MIA,19418,36,300,no,delta
1755012377784,KXMLBGAME-25AUG12PHICIN-CIN,19419,34,300,no,delta
1755012377794,KXMLBGAME-25AUG12MIACLE-MIA,19420,54,3000,no,delta
1755012377814,KXMLBGAME-25AUG12PHICIN-CIN,19421,19,10000,yes,delta
1755012377814,KXMLBGAME-25AUG12PHICIN-PHI,19422,21,10000,no,delta
1755012377814,KXMLBGAME-25AUG12PHICIN-CIN,19423,41,2700,no,delta
1755012377835,KXMLBGAME-25AUG12WSHKC-KC,19424,44,-10000,yes,delta
1755012377845,KXMLBGAME-25AUG12WSHKC-KC,19425,44,-300,yes,delta
1755012377855,KXMLBGAME-25AUG12WSHKC-KC,19426,17,-10000,no,delta
1755012378176,KXMLBGAME-25AUG12ATLNYM-NYM,19427,19,-300,yes,delta
1755012378176,KXMLBGAME-25AUG12ATLNYM-NYM,19428,43,-3000,no,delta
1755012378206,KXMLBGAME-25AUG12WSHKC-WSH,19429,46,2700,no,delta
1755012378206,KXMLBGAME-25AUG12ATLNYM-ATL,19430,28,-300,no,delta
1755012378207,KXMLBGAME-25AUG12BOSHOU-HOU,19431,19,-300,yes,delta
1755012378207,KXMLBGAME-25AUG12BOSHOU-BOS,19432,35,-30000,yes,delta
1755012378207,KXMLBGAME-25AUG12BOSHOU-HOU,19433,31,-10000,yes,delta
1755012378207,KXMLBGAME-25AUG12BOSHOU-HOU,19434,36,-30000,no,delta
1755012378216,KXMLBGAME-25AUG12BOSHOU-HOU,19435,45,-10000,no,delta
1755012378235,KXMLBGAME-25AUG12COLSTL-STL,19436,60,-10000,yes,delta
1755012378235,KXMLBGAME-25AUG12COLSTL-STL,19437,43,-300,yes,delta
1755012378265,KXMLBGAME-25AUG12TBATH-TB,19438,47,10000,yes,delta
1755012378265,KXMLBGAME-25AUG12TBATH-TB,19439,19,30000,yes,delta
1755012378274,KXMLBGAME-25AUG12PITMIL-MIL,19440,31,2700,no,delta
1755012378386,KXMLBGAME-25AUG12COLSTL-STL,19441,18,-300,no,delta
1755012378386,KXMLBGAME-25AUG12COLSTL-STL,19442,23,-2700,no,delta
1755012378386,KXMLBGAME-25AUG12COLSTL-STL,19443,19,-300,yes,delta
1755012378386,KXMLBGAME-25AUG12WSHKC-WSH,19444,60,-10000,no,delta
1755012378386,KXMLBGAME-25AUG12COLSTL-STL,19445,18,-10000,no,delta
